jobCategories_id,jobCategories,techStacks,responsibility,qualifications,preferredRequirements
2,프론트엔드 개발자,"['TypeScript', 'React', 'Vue.js', 'AngularJS']","• B2BC 매쓰플랫 서비스 프론트엔트 개발 전반
• 웹과 웹뷰 서비스를 유지보수 및 고도화 작업
• 좋은 개발 방법을 고민하고 공유하는 역할","• 웹 프론트엔드 개발 경력 3년 이상 혹은 그에 준하는 실력을 갖추신 분
• React, Typescript 사용 경험이 있으신 분
• SPA (React, Vue.js, Angular) 개발 경험이 있는 분
• 최신 기술에 대한 이해와 빠른 습득 능력을 갖추신 분
• 기술을 단순히 사용하는 것 이상의 실무적 응용력을 갖추신 분
• 원활한 커뮤니케이션 능력을 갖추신 분","• 디자인 패턴 및 개발 방법론에 대해 고민 하시는 분
• Styled-Component, Emotion등 CSS-in-JS 사용 경험
• 테스트 및 배포 자동화에 대한 경험
• 상태관리 라이브러리 사용 경험 (Redux, MobX, Recoil)
• 좋은 UI/UX에 대한 고민을 지속적으로 한 경험 우대
• 기획 및 설계에 적극적인 참여 경험 우대
• 스타트업 근무 경험 우대
• FE 프로젝트를 처음부터 구성해본 경험이 있으신 분
• 오픈소스 기여 경험이 있으신 분"
17,웹퍼블리셔,"['JavaScript', 'HTML5', 'CSS 3', 'jQuery']","• 웹/모바일 웹 프론트 UI 개발									
• 웹서비스 퍼블리싱","• 2년 이상의 경력 혹은 이에 준하는 경험									
• 포토샵, 일러스터 등 소프트웨어 사용 능력									
• HTML, javascript, CSS, jQuery 코딩 능력									
• 해외여행 및 근무에 결격사유가 없는 자									","• 모바일, PC 소프트웨어, 웹 등 다양한 플랫폼 UX 설계에 대한 경력을 가지신 분									
• UI 디자인 경력을 가지신 분									
• 유관부서/계열사 간 원활한 커뮤니케이션 및 협업 능력									"
1,서버/백엔드 개발자,"['Django', 'Amazon EC2', 'FastAPI', 'AWS', 'Python']","• KB인증중고차 총괄 운영(진단 및 판매 업무 대행 / 김포. 직영매장 운영 및 유지보수) [ 현장 ]
• KB진단중고차 진단 및 영상제작 대행 [ 개발 ]
   - KB차차차 플랫폼 영상촬영, 자동편집 시스템 개발 및 운영 총괄
   - 유지보수
   - 고객 민원 CS 처리
• 실거래가 기반의 내차 팔기 서비스 개발 [ 개발예정 ]","• Django REST framework프로젝트 경험 있으신 분
• AWS(RDS,S3, LAMBDA, EC2 등) 개발 경험 있으신 분
• DRF를 활용한 API 구성에 익숙하신 분
• 새로운 언어나 기술들을 습득하는 것을 즐기시는 분
• 기획자, 동료 개발자와의 원활한 커뮤니케이션 능력
• 코드의 가독성과 동료 리뷰의 중요성을 체감하고 계신 분
• 명확한 개발 문서 작성 능력","• 개인적으로 서비스 운영 해본 경험이 있거나 하고 있으신 분
• 데이터베이스 최적화에 대한 이해와 경험이 있으신 분
• AWS를 이용한 개발, 서비스 배포 및 운영 경험이 있으신 분
• React 개발 경험 있으신 분"
8,인공지능/머신러닝,"['machinelearning', 'c#', '.net', 'ai/인공지능']","• AI, 자동화 검사, 비전검사, 반도체 장비 제어 개발 / C#, .net									
• LED, LCD, 반도체 장비 제어 개발 / C#, .net									",• 신입/경력 무관,"• 전기/전자공학, 컴퓨터/시스템공학, 공학계열									
• 해당직무 근무경험									"
3,웹 풀스택 개발자,"['Java', 'AWS', 'Oracle', 'SQL', '.NET']","• 내부 운영중인 병원 경영지원 시스템의 고도화
• 헬스케어 솔루션 신규 개발","• 새로운 언어 습득에 거부감이 없으신 분
• 풀스택 개발에 거부감이 없으신 분","• 바른 생각을 지키고 널리 좋은 영향을 주고 싶은 분
• 귀하의 전문성으로 사회에 이바지하고자 하는 분
• 한 분야에서라도 최고였거나, 앞으로 최고가 되고 싶은 분
• 프로젝트 리딩을 경험하신 분
• 유지보수 및 가독성을 고려하여 코드를 작성하시는 분
• AWS 및 Java 또는 .Net개발을 경험하신 분"
1,서버/백엔드 개발자,"['Git', 'JavaScript', 'Kotlin', 'Java', 'AWS', 'Spring', 'Docker']","• 트래블월렛 서비스의 백엔드 API 개발
• 외환 핀테크 비즈니스 개발
• 대용량 금융 트랜잭션을 위한 플랫폼 개발
• 금융 데이터레이크 구축 및 ETL 플랫폼 개발","• Spring (java/kotlin) 기반 서비스 개발 및 튜닝 운영 경험
• 실시간 분산 및 비동기 처리에 대한 경험
• 빌드, 배포, 모니터링 시스템을 구축한 경험
• 동료들과 토론하고 협업하며 시너지를 낼 수 있으신 분
• 필요에 따라 다양한 프로그래밍 언어나 프레임워크를 배우는데 거리낌이 없으신 분","• 대용량 트래픽, High Availability / Fault Tolerant 아키텍처 설계 경험
• System / Network Programming 경험
• cloud-native 소프트웨어 스택 사용 경험
• 커뮤니케이션과 업무 조율 능력
• spring webflux, security, cloud, jpa 등등 전반적인 spring eco system 에 대한 이해
• kubernetes, docker 환경에 익숙한 분
• AWS 를 활용한 개발, 운영 경험이 있으신 분"
3,웹 풀스택 개발자,['Node.js'],"• 개발 요구사항에 맞춰 플랫폼 설계하고 전체 개발 과정에 대한 리소스 관리 및 개발을 수행
• 사내의 타 엔지니어링팀, 기획팀의 관리자와 소통하고 개발 일정 및 우선순위를 조율","• 최소 5년 이상의 웹개발 경험
• 팀, 프로젝트 매니징 경험
• 전산 학위 전공자 혹은 관련 경력자
• 클라우드 서버 운영 경험
• 웹기반 서비스 출시 및 운영 경험
• 원활한 커뮤니케이션 능력","• 기술 트렌드 파악을 즐기시는 분
• Node.js, TypeScript, React, Next.js, Typeorm를 사용한 개발이 가능하신 분
• AWS 환경에서 업무를 경험하신 분
• 애자일 개발 방법론에 익숙하신 분"
1,서버/백엔드 개발자,"['Spring Framework', 'Git', 'Nodal.js', 'Jenkins', 'Kotlin', 'MySQL', 'Node.js', 'Java', 'AWS', 'CircleCI']","• Sell Up 서비스의 서버 신규 개발 및 유지보수
• AWS 서버 인프라 관리 및 유지보수","• 3년 이상 Java/Spring 또는 Kotlin/Spring을 이용한 개발 경험
• AWS 환경에서의 인프라 관리 경험
• Database의 이해와 SQL/No-SQL 경험
• Git을 통한 버전 관리 경험
• 포지션을 넘어 비즈니스 동료, 파트너로서 비즈니스 도메인에 대한 깊은 이해를 추구하시는 분
• 커뮤니케이션과 협업스킬이 좋으신 분","• Node.js를 이용한 서버 개발 경험이 있으신 분
• 플랫폼 별 이해도 (모바일, 데스크톱, 웹 등)를 가지신 분
• 인터랙션을 통해 사용자에게 명확한 목적 전달에 관심이 많은 분
• 사용자 조사를 통한 문제 인식 및 해결능력을 가진 분
• 애자일한 프로세스에 익숙하신 분"
15,SW/솔루션,"['Android OS', 'ARM', 'Linux', 'SW', 'Qt', 'Embedded']","• 임베디드 기반의 커널 드라이버 개발
• 임베디드 S/W 개발 (개발 검증 등)
• 안드로이드 OS 프레임워크 튜닝","• 경력 : 경력 5년 이상
• 임베디드 제품 개발 및 양산 경험","• 홈네트워크 개발 경험 
• Qt Application  또는 안드로이드용 앱 개발 경험
• 영상, 음성 등 커널 드라이버 포팅 경험
• ARM 계열 OS 드라이버 개발 경험
• Embedded Linux Kernell 이해 능력 보유
• 안드로이드 OS (HAL / NDK) 개발 경험"
1,서버/백엔드 개발자,"['MySQL', 'REST API', 'Linux', 'CodeIgniter', 'Spring', 'PHP', 'Oracle', 'Laravel', 'MariaDB']",• 웹 서비스 설계 및 개발,"• PHP 개발 경력 2년 이상
• Modern php 개발 경험이 있으신 분","• Laravel 또는 CI, RESTful API 등 사용 경험자
• Java, spring 프레임워크 사용 경험자
• 협업에 능숙하고 원활한 의사소통이 가능하신 분
• 컴퓨터공학 또는 소프트웨어 관련 전공자"
19,빅데이터 엔지니어,"['AI/인공지능', 'MachineLearning', 'TensorFlow', 'Python', 'PyTorch']","• Research 팀에서 개발한 모델에 대한 재학습 및 후처리를 통해 실제 서빙되는 AI 모델 개발
• QA 과정에서 확인된 이슈 분석 및 해결 방안 도출
• 체계적인 방식의 AI 모델 재학습 및 평가 방식 개발","• 책임감과 꼼꼼함을 지니신 분
• AI 연구 자체보단 실제 프로덕트에 적용되는 AI 기술에 더 욕심이 있으신 분
• Python 언어를 사용한 개발에 익숙하신 분
• PyTorch, TensorFlow 등의 프레임워크를 활용한 딥러닝 모델 학습 및 평가 경험이 있으신 분
• 머신러닝에 대한 기본적인 이해가 있으신 분","• 글로벌 Research Team 과의 협업을 위한 영어 커뮤니케이션 능력이 있으신 분
• PyTorch, TensorFlow 등의 프레임워크를 활용한 딥러닝 모델 구현 능력이 있으신 분
• 서비스 기반의 사고로서 유저에게 제공되는 프로덕트의 완성도에 대한 집요함이 있으신 분
• 체계적인 방식의 모델 학습 파이프라인을 기획/개발 해본 경험이 있으신 분

[이런 분을 선호합니다.]
• 솔직하신 분!
• 항상 자기계발에 진심이신 분!
• 본인 업무에 애착이 있고 잘해야만 하는 분!
• 놀 땐 놀고 일할 땐 일할 줄 아시는 분!
• 효율성과 프로세스를 고민하고 또 고민하시는 분!
• 자신의 성장을 위해 노력하시는 분!
• 매사에 주도적이고, 책임감이 강하신 분!"
2,프론트엔드 개발자,"['React', 'Node.js']","• 딥핑소스의 데이터 라벨링 시스템 프론트엔드 개발
• 딥핑소스의 제품 설정 솔루션 프론트엔드 개발","• 최소 5년 이상의 개발 경험
• React, Vue, Angular 등 SPA Framework를 활용한 개발 경험","• TypeScript 활용한 개발 경험
• SSR 혹은 Isomorphic rendering framework (Next.js 등) 사용 경험
• HTML, CSS, Javascript에 대한 깊은 이해
• 웹사이트 성능 측정 및 최적화 경험
• Web에서의 다양한 시각화 라이브러리 사용 경험
• MSA 기반 개발 경험
• Clean Code, Clean Architecture에 대한 깊은 이해
• 코드 리뷰 또는 페어 프로그래밍 경험
• 유닛 테스트 및 UI 테스트 작성 경험
• React Native 사용 경험"
2,프론트엔드 개발자,"['TypeScript', 'React', 'REST API', 'Figma']","• 자사 전기차 충전기 운영, 관제 플랫폼 프론트엔드 개발
• 산업체 전력 AI 최적화 솔루션 및 전력수요관리 사업 프론트엔드 개발
• 기타 신규 서비스 개발 및 기존 서비스 고도화","• React 개발 경력 최소 2년 이상 또는 그에 준하는 역량 보유 (경력 지원자의 경우)
• React 기반의 기술 스택 및 생태계에 대한 이해가 있는 분
• 웹 서비스의 일반적인 아키텍쳐 및 RESTful API에 대한 이해가 있으신 분
• TypeScript에 능숙하신 분","• React 기반의 독립적으로 동작하는 Components 개발 경험자
• Figma 을 통한 협업 경험이 있는 분
• 앱 서비스 구축 및 출시 경험을 가지고 계신 분
• Flutter 를 이용하여 앱 서비스 개발 경험이 있는 분
• 개인이 운영하시는 블로그, Github 및 개인 포트폴리오 등을 제출하시는 분
• 다양한 직군의 동료들과 원활하게 소통하고 적극적으로 협업하실 수 있는 분
• 새로운 언어, 기술 습득에 관심이 많고 지식 공유에 즐거움을 느끼시는 분
• 코드리뷰로 더 좋은 코드를 만들기 위해 고민하시는 분"
1,서버/백엔드 개발자,"['GCP', 'Django', 'AWS', 'Flask']","• 전체적인 나만의닥터 백엔드 시스템을 개발 및 유지보수합니다.
• 나만의닥터 서비스 운영에 필요한 API 서버를 설계 및 운영합니다.
• 환자와 의/약사의 문제를 해결하기 위해 새로운 기능을 추가하거나 개선합니다.","• 백엔드 개발 경험 3년 이상 또는 그에 준하는 이해도가 있으신 분
• Django, Flask 등의 웹 프레임워크를 사용한 경험이 있으신 분
• 고객의 관점에서 생각하고 의사 결정하려는 태도를 가지신 분","• 실제로 동작하는 백엔드 서버를 운영해본 경험이 있으신 분
• 대용량 트래픽을 견디기 위한 시스템 설계를 경험하신 분
• API 응답 속도 혹은 쿼리 속도 개선을 경험하신 분
• AWS, GCP 등 클라우드 플랫폼 사용 경험이 있으시거나 이해를 가지고 계신 분
• 프론트, 기획자, 디자이너 등 다양한 직군과 함께 소통하며 서비스를 개발해본 경험이 있으신 분"
18,크로스플랫폼 앱개발자,"['iOS', 'Swift', 'Flutter']","• Flutter 기반 세이브노트 서비스의 iOS 전환을 준비해요.
• 고객의 입장에서 서비스를 바라보고 개발해요.
• 기획자, 디자이너, 서버 개발자와 긴밀히 소통해요.","• iOS에 대한 높은 이해도를 가진 분이 필요해요.
• 모바일 제품에 대한 높은 이해도를 가진 분이 필요해요.
• 프로젝트 초기 출시 및 배포까지 경험하신 분이 필요해요.
• 요구사항에 따라 정책 및 화면을 개발 할 수 있는 분이 필요해요.","• Flutter에 대한 이해도가 높으신 분이면 좋아요.
• 도전적인 목표, 힘든 순간에도 에너지와 의지를 갖추고 임팩트를 만들어 내고야 마는 분이면 좋아요."
